product_id,category,brand,retail_price,cost,department
6583,Shorts,YMI,24.989999771118164,11.520389874376953,Women
6591,Shorts,YMI,38.0,20.25399999320507,Women
6793,Shorts,YMI,23.989999771118164,11.443229889750928,Women
25089,Socks,5.11,31.8799991607666,19.733719508542418,Men
29099,Accessories,Beza,34.95000076293945,13.805250253187491,Men
3212,Dresses,Bobi,60.0,25.73999997228384,Women
3351,Dresses,Bobi,85.0,41.47999983280897,Women
15178,Maternity,Boob,60.0,27.240000106394287,Women
24721,Socks,ECCO,11.0,6.699000012129545,Men
24771,Socks,ECCO,10.0,6.170000024139881,Men
25335,Socks,ECCO,27.0,15.255000036209822,Men
25341,Socks,ECCO,14.989999771118164,9.188869886052906,Men
12710,Swim,ECHO,98.0,43.904000259935856,Women
12717,Swim,ECHO,118.0,46.72800018638373,Women
12720,Swim,ECHO,68.0,26.92800010740757,Women
12721,Swim,ECHO,48.0,22.0320001244545,Women
12734,Swim,ECHO,48.0,17.904000163078308,Women
12918,Swim,ECHO,48.0,20.832000106573105,Women
12974,Swim,ECHO,98.0,45.47200015187264,Women
13015,Swim,ECHO,29.40999984741211,11.175800020900368,Women
13126,Swim,ECHO,52.91999816894531,24.819479168046712,Women
13152,Swim,ECHO,39.9900016784668,15.03624071214557,Women
13184,Swim,ECHO,78.0,30.10799999535084,Women
13226,Swim,ECHO,118.0,54.28000010550022,Women
13284,Swim,ECHO,13.270000457763672,5.586670217077407,Women
13353,Swim,ECHO,98.0,38.31800025701522,Women
13475,Swim,ECHO,88.0,38.368000224232674,Women
13489,Swim,ECHO,48.0,18.86400005221367,Women
13499,Swim,ECHO,25.0,9.525000024586916,Women
13568,Swim,ECHO,58.5,27.08550019003451,Women
13952,Accessories,ECHO,19.989999771118164,8.935529835731984,Women
14032,Accessories,ECHO,45.0,17.099999953061342,Women
14109,Accessories,ECHO,29.989999771118164,11.786069858881012,Women
14139,Accessories,ECHO,28.0,11.031999956816437,Women
14232,Accessories,ECHO,28.0,12.207999914884567,Women
14234,Accessories,ECHO,38.0,16.64399989694357,Women
15981,Plus,ECHO,45.0,20.429999995976686,Women
28627,Accessories,ECHO,34.9900016784668,15.465580669930276,Men
23312,Shorts,ERGO,51.950000762939446,27.325700429174304,Men
27003,Sleep & Lounge,Easy,24.989999771118164,9.296279856019911,Men
17483,Fashion Hoodies & Sweatshirts,Howe,89.0,45.4789999946952,Men
20265,Suits & Sport Coats,Howe,133.3300018310547,57.99855061769932,Men
20495,Suits & Sport Coats,Howe,199.0,71.63999988138676,Men
22561,Pants,Howe,99.0,49.00500010326505,Men
22622,Pants,Howe,58.02999877929688,28.60878943969965,Men
22462,Pants,JSLV,54.0,24.300000060349703,Men
15917,Plus,Keds,3.5,1.6379999946802857,Women
12216,Intimates,Kiss,17.989999771118164,9.012989888278993,Women
12217,Intimates,Kiss,19.989999771118164,11.374309872447103,Women
9674,Sleep & Lounge,Lanz,34.9900016784668,21.09897106516708,Women
3860,Dresses,MW22,19.989999771118164,9.27535988754347,Women
5602,Pants & Capris,Mina,29.950000762939453,15.783650381205044,Women
7337,Skirts,Mina,29.950000762939453,13.297800286975502,Women
17691,Fashion Hoodies & Sweatshirts,NOTW,39.9900016784668,21.11472092079252,Men
17981,Fashion Hoodies & Sweatshirts,Obey,76.0,38.30400004982948,Men
18011,Fashion Hoodies & Sweatshirts,Obey,54.950000762939446,31.651200509871543,Men
27630,Swim,Onia,130.0,73.57999995350836,Men
27946,Swim,Onia,145.0,93.67000022903083,Men
2935,Active,Pony,11.989999771118164,5.2995799188447,Women
17702,Fashion Hoodies & Sweatshirts,Ride,37.36000061035156,20.9963203747499,Men
27912,Swim,2EROS,56.0,31.80799999833107,Men
9326,Socks & Hosiery,ACORN,14.399999618530272,5.313599845075608,Women
132,Tops & Tees,ASICS,30.0,15.479999966919422,Women
191,Tops & Tees,ASICS,24.989999771118164,13.619549850123748,Women
271,Tops & Tees,ASICS,18.950000762939453,10.47935039239712,Women
306,Tops & Tees,ASICS,45.9900016784668,23.730840815376336,Women
567,Tops & Tees,ASICS,39.9900016784668,22.074480857687515,Women
634,Tops & Tees,ASICS,44.9900016784668,23.12486079837322,Women
2480,Active,ASICS,36.0,15.012000063434243,Women
2493,Active,ASICS,13.649999618530272,5.705699863657076,Women
2548,Active,ASICS,28.0,10.80799999833107,Women
2578,Active,ASICS,24.989999771118164,9.896039948835073,Women
2595,Active,ASICS,22.0,8.25,Women
2677,Active,ASICS,16.989999771118164,7.98529993546456,Women
2691,Active,ASICS,13.649999618530272,6.183449849161505,Women
2739,Active,ASICS,16.989999771118164,6.575129944841265,Women
2747,Active,ASICS,45.9900016784668,21.20139090809286,Women
2796,Active,ASICS,903.0,373.8420015675947,Women
2875,Active,ASICS,32.38999938964844,12.923609823557882,Women
2923,Active,ASICS,25.0,11.475000064820051,Women
2986,Active,ASICS,25.0,11.250000027939675,Women
2991,Active,ASICS,14.449999809265137,5.722199947293102,Women
2992,Active,ASICS,22.0,8.316000051796435,Women
3028,Active,ASICS,29.989999771118164,11.576139909864068,Women
8754,Outerwear & Coats,ASICS,84.98999786376953,38.07551897157265,Women
11058,Intimates,ASICS,25.989999771118164,15.02221986112252,Women
12856,Swim,ASICS,33.9900016784668,13.018170687423948,Women
13710,Accessories,ASICS,22.0,8.249999959021807,Women
14345,Maternity,ASICS,26.959999084472656,12.536399620479344,Women
15448,Plus,ASICS,22.0,11.85800001770258,Women
16875,Tops & Tees,ASICS,42.0,25.577999889850616,Men
18132,Active,ASICS,25.0,9.72500005736947,Men
18154,Active,ASICS,49.950000762939446,22.92705047969968,Men
18163,Active,ASICS,30.0,11.460000090301037,Men
18290,Active,ASICS,39.9900016784668,16.435890776850883,Men
18418,Active,ASICS,34.189998626708984,13.675999527104196,Men
18451,Active,ASICS,45.9900016784668,19.683720818095583,Men
18464,Active,ASICS,21.340000152587887,8.55734011238426,Men
18767,Active,ASICS,21.989999771118164,9.213809942375226,Men
18768,Active,ASICS,25.0,11.175000062212348,Men
18773,Active,ASICS,42.0,18.85800004005432,Men
18794,Active,ASICS,25.0,10.675000050105156,Men
25824,Underwear,ASICS,25.0,12.400000030174851,Men
28486,Accessories,ASICS,22.0,8.909999964758756,Men
21084,Jeans,Agave,205.0,108.4449998527998,Men
21266,Jeans,Agave,185.0,95.27499993797392,Men
21412,Jeans,Agave,205.0,110.69999981671572,Men
5058,Jeans,Ariat,69.94999694824219,36.234098364987965,Women
9107,Socks & Hosiery,Ariat,9.949999809265137,4.358099889473618,Women
20746,Jeans,Ariat,83.58000183105469,47.64060091293007,Men
20765,Jeans,Ariat,85.62999725341797,41.359288753788015,Men
20842,Jeans,Ariat,82.9000015258789,44.10280076405388,Men
20898,Jeans,Ariat,82.9000015258789,44.60020079683438,Men
21208,Jeans,Ariat,82.9000015258789,43.35670072453394,Men
21218,Jeans,Ariat,69.94999694824219,38.1227482664343,Men
21499,Jeans,Ariat,69.98999786376953,39.05441882154152,Men
21559,Jeans,Ariat,79.98999786376953,44.15447875762776,Men
22285,Pants,Ariat,112.25,54.89025000669062,Men
18447,Active,C-IN2,17.0,6.7320000268518925,Men
18559,Active,C-IN2,20.0,7.980000041425229,Men
18757,Active,C-IN2,60.0,23.15999999642372,Men
25576,Underwear,C-IN2,20.0,9.120000004768372,Men
25717,Underwear,C-IN2,24.0,11.904000028967856,Men
25720,Underwear,C-IN2,26.0,13.468000028282404,Men
25746,Underwear,C-IN2,20.0,9.780000001192096,Men
25771,Underwear,C-IN2,50.0,25.550000090152025,Men
25820,Underwear,C-IN2,28.0,14.308000050485134,Men
25829,Underwear,C-IN2,32.0,14.336000025272368,Men
25834,Underwear,C-IN2,30.0,12.840000037103891,Men
25848,Underwear,C-IN2,26.0,12.792000014334915,Men
25856,Underwear,C-IN2,30.0,13.589999992400408,Men
25890,Underwear,C-IN2,14.670000076293944,6.264090020991713,Men
25909,Underwear,C-IN2,24.0,11.11200001090765,Men
25911,Underwear,C-IN2,50.0,24.600000027567148,Men
25949,Underwear,C-IN2,26.0,12.03800001181662,Men
25991,Underwear,C-IN2,24.459999084472656,12.499059576267896,Men
26013,Underwear,C-IN2,26.0,11.049999970942736,Men
26051,Underwear,C-IN2,26.0,12.687999997287989,Men
26094,Underwear,C-IN2,32.0,13.888000071048737,Men
26115,Underwear,C-IN2,16.0,8.303999990224838,Men
26150,Underwear,C-IN2,20.0,8.980000019073486,Men
26155,Underwear,C-IN2,15.0,7.53000003285706,Men
26161,Underwear,C-IN2,25.0,11.10000000335276,Men
26164,Underwear,C-IN2,16.0,7.4720000103116035,Men
26226,Underwear,C-IN2,28.540000915527344,12.785920432696043,Men
26249,Underwear,C-IN2,38.0,18.392000041902065,Men
26264,Underwear,C-IN2,24.0,11.040000021457672,Men
26265,Underwear,C-IN2,36.0,17.640000008046627,Men
26269,Underwear,C-IN2,18.0,7.685999985784291,Men
26270,Underwear,C-IN2,36.0,17.892000049352646,Men
26295,Underwear,C-IN2,30.0,13.079999964684248,Men
26301,Underwear,C-IN2,23.0,11.845000056549909,Men
26305,Underwear,C-IN2,30.0,14.250000016763806,Men
26388,Underwear,C-IN2,28.0,14.05600006133318,Men
26392,Underwear,C-IN2,21.0,9.744000012986362,Men
26393,Underwear,C-IN2,35.0,15.50499999895692,Men
26421,Underwear,C-IN2,35.0,18.02500008605421,Men
26439,Underwear,C-IN2,20.0,8.420000039041042,Men
17339,Fashion Hoodies & Sweatshirts,C1RCA,54.0,29.052000034600496,Men
17694,Fashion Hoodies & Sweatshirts,C1RCA,49.950000762939446,26.57340048180372,Men
18006,Fashion Hoodies & Sweatshirts,C1RCA,79.0,44.082000088877976,Men
20175,Suits & Sport Coats,Cardi,79.94999694824217,34.29854850494564,Men
16811,Tops & Tees,Chaps,32.880001068115234,18.248400552383064,Men
19353,Sweaters,Chaps,39.880001068115234,19.102520522918105,Men
19364,Sweaters,Chaps,39.880001068115234,19.86024052813299,Men
19369,Sweaters,Chaps,24.989999771118164,13.494599854061008,Men
19434,Sweaters,Chaps,39.880001068115234,21.096520531754493,Men
19509,Sweaters,Chaps,39.880001068115234,18.2650405117786,Men
19586,Sweaters,Chaps,39.880001068115234,21.25604056217432,Men
19742,Sweaters,Chaps,39.880001068115234,19.660840517964065,Men
27291,Sleep & Lounge,Chaps,60.0,26.459999978542328,Men
27293,Sleep & Lounge,Chaps,60.0,24.599999897181988,Men
5825,Leggings,Chyor,49.0,30.77200011536479,Women
9015,Socks & Hosiery,Chyor,49.0,21.853999931365248,Women
9435,Socks & Hosiery,Chyor,49.0,19.30599992442876,Women
22341,Pants,Drake,59.9900016784668,25.43576085827292,Men
21574,Jeans,Evisu,349.1700134277344,180.52089661434724,Men
7033,Shorts,Grass,29.40999984741211,14.32266991780132,Women
7053,Shorts,Grass,16.219999313354492,8.061339658314214,Women
10531,Intimates,Jobar,18.270000457763672,10.066770234804151,Women
25862,Underwear,Joe's,25.0,12.100000027567148,Men
4169,Jumpsuits & Rompers,KC&PP,115.0,59.68499992974103,Women
3965,Dresses,Krazy,49.9900016784668,22.29554070185315,Women
4014,Dresses,Krazy,39.9900016784668,16.595850660809873,Women
4081,Jumpsuits & Rompers,Krazy,41.9900016784668,21.204950803826748,Women
4175,Jumpsuits & Rompers,Krazy,45.9900016784668,23.408910836521684,Women
5223,Pants & Capris,Krazy,125.0,62.6250000204891,Women
5620,Pants & Capris,Krazy,145.0,79.45999979041517,Women
7949,Blazers & Jackets,Krazy,39.9900016784668,14.116470671753142,Women
16917,Tops & Tees,Matix,54.0,28.88999990746379,Men
17141,Fashion Hoodies & Sweatshirts,Matix,60.0,34.320000037550926,Men
17247,Fashion Hoodies & Sweatshirts,Matix,48.0,27.552000045776367,Men
17298,Fashion Hoodies & Sweatshirts,Matix,78.0,45.47400004416704,Men
17452,Fashion Hoodies & Sweatshirts,Matix,78.0,43.05600006552413,Men
17536,Fashion Hoodies & Sweatshirts,Matix,45.0,22.99499999731779,Men
17537,Fashion Hoodies & Sweatshirts,Matix,72.0,37.00800016522408,Men
19129,Sweaters,Matix,52.0,26.57199999690056,Men
19426,Sweaters,Matix,52.0,24.960000023245808,Men
19699,Sweaters,Matix,52.0,25.947999997530133,Men
20870,Jeans,Matix,72.0,39.09599997103214,Men
20963,Jeans,Matix,72.94999694824217,35.38074834053592,Men
21443,Jeans,Matix,68.0,33.65999994426966,Men
21470,Jeans,Matix,66.94999694824219,35.61739833793128,Men
21929,Pants,Matix,46.0,19.412000097334385,Men
22266,Pants,Matix,60.0,28.380000069737434,Men
22355,Pants,Matix,62.950000762939446,30.02715047836155,Men
22567,Pants,Matix,58.0,28.76799996197224,Men
22629,Pants,Matix,65.0,30.745000075548887,Men
23088,Shorts,Matix,33.0,15.278999984264374,Men
23274,Shorts,Matix,49.950000762939446,24.975000381469727,Men
23354,Shorts,Matix,37.950000762939446,19.0129503840352,Men
23371,Shorts,Matix,32.9900016784668,16.824900848644226,Men
23512,Shorts,Matix,41.9900016784668,20.113210815873888,Men
23530,Shorts,Matix,33.75,18.4950000140816,Men
23534,Shorts,Matix,49.950000762939446,23.026950311522185,Men
23556,Shorts,Matix,44.0,20.548000007867813,Men
23559,Shorts,Matix,52.950000762939446,28.43415043494701,Men
23562,Shorts,Matix,42.0,22.13400002941489,Men
23570,Shorts,Matix,47.950000762939446,24.07090038755061,Men
28165,Swim,Matix,40.4900016784668,23.11979105252684,Men
5909,Leggings,MeMoi,24.170000076293945,13.559370059368312,Women
13701,Accessories,Mundi,21.989999771118164,9.851519873868227,Women
13922,Accessories,Mundi,19.989999771118164,8.975509841827453,Women
14087,Accessories,Mundi,23.75,9.808749970979989,Women
14168,Accessories,Mundi,22.989999771118164,9.035069870824293,Women
15273,Plus,Mundi,21.989999771118164,11.192909874979556,Women
15429,Plus,Mundi,21.989999771118164,10.401269876338096,Women
15797,Plus,Mundi,19.989999771118164,9.09544986011386,Women
10493,Intimates,NuBra,32.0,15.487999975681303,Women
12561,Intimates,NuBra,13.989999771118164,7.596569870088548,Women
12601,Intimates,NuBra,39.9900016784668,21.43464087492845,Women
12605,Intimates,NuBra,40.0,21.11999996937812,Women
12647,Intimates,NuBra,39.9900016784668,21.75456090355157,Women
12648,Intimates,NuBra,39.9900016784668,21.35466087708357,Women
12686,Intimates,NuBra,39.9900016784668,20.874780834148897,Women
12693,Intimates,NuBra,39.9900016784668,20.75481084669247,Women
12694,Intimates,NuBra,39.9900016784668,21.4746308831618,Women
12695,Intimates,NuBra,39.93999862670898,21.64747923306048,Women
12698,Intimates,NuBra,39.93999862670898,21.56759922271371,Women
98,Tops & Tees,Patty,39.9900016784668,21.714570820831057,Women
115,Tops & Tees,Patty,44.9900016784668,24.654520854770688,Women
125,Tops & Tees,Patty,33.97999954223633,17.703579688591958,Women
128,Tops & Tees,Patty,33.97999954223633,18.38317972753912,Women
162,Tops & Tees,Patty,34.9900016784668,20.08426093163505,Women
163,Tops & Tees,Patty,32.97999954223633,18.633699693448097,Women
167,Tops & Tees,Patty,28.979999542236328,16.60553970660925,Women
172,Tops & Tees,Patty,28.979999542236328,17.56187968632102,Women
178,Tops & Tees,Patty,37.97999954223633,22.598099682354928,Women
180,Tops & Tees,Patty,31.979999542236328,18.932159734722376,Women
186,Tops & Tees,Patty,27.979999542236328,15.836679704840927,Women
209,Tops & Tees,Patty,32.9900016784668,17.649650841446963,Women
211,Tops & Tees,Patty,31.979999542236328,17.26919972421527,Women
214,Tops & Tees,Patty,31.979999542236328,17.301179728999436,Women
222,Tops & Tees,Patty,28.979999542236328,14.98265968215108,Women
228,Tops & Tees,Patty,32.97999954223633,18.897539702317715,Women
235,Tops & Tees,Patty,39.9900016784668,23.3541609349364,Women
237,Tops & Tees,Patty,33.9900016784668,19.68021090548202,Women
262,Tops & Tees,Patty,27.989999771118164,15.702389835389228,Women
285,Tops & Tees,Patty,34.97999954223633,20.078519705447853,Women
286,Tops & Tees,Patty,31.979999542236328,17.46107969335288,Women
311,Tops & Tees,Patty,29.979999542236328,15.499659679349662,Women
315,Tops & Tees,Patty,33.97999954223633,17.805519767220616,Women
319,Tops & Tees,Patty,27.590000152587887,14.153670085677804,Women
324,Tops & Tees,Patty,32.97999954223633,19.952899737796187,Women
344,Tops & Tees,Patty,28.979999542236328,15.301439675388336,Women
349,Tops & Tees,Patty,31.979999542236328,16.98137974072516,Women
353,Tops & Tees,Patty,31.989999771118164,17.658479818599744,Women
357,Tops & Tees,Patty,28.979999542236328,16.808399682676793,Women
361,Tops & Tees,Patty,28.979999542236328,16.025939701729865,Women
379,Tops & Tees,Patty,28.979999542236328,16.808399682676793,Women
382,Tops & Tees,Patty,31.979999542236328,17.55701970770538,Women
388,Tops & Tees,Patty,31.979999542236328,18.96413967993915,Women
391,Tops & Tees,Patty,32.9900016784668,17.253770817864236,Women
407,Tops & Tees,Patty,34.97999954223633,18.32951976742924,Women
438,Tops & Tees,Patty,28.979999542236328,15.736139685795308,Women
440,Tops & Tees,Patty,33.9900016784668,19.10238090094307,Women
455,Tops & Tees,Patty,28.739999771118164,15.548339855190218,Women
461,Tops & Tees,Patty,31.979999542236328,18.61235968688071,Women
466,Tops & Tees,Patty,31.0,18.630999993532896,Women
474,Tops & Tees,Patty,42.97999954223633,25.358199643458427,Women
518,Tops & Tees,Patty,34.9900016784668,20.049270924221275,Women
639,Tops & Tees,Patty,30.989999771118164,18.222119850640297,Women
651,Tops & Tees,Patty,32.97999954223633,19.09541967057616,Women
654,Tops & Tees,Patty,29.979999542236328,16.369079696899355,Women
705,Tops & Tees,Patty,26.979999542236328,15.351619692896604,Women
782,Tops & Tees,Patty,31.989999771118164,19.034049825680256,Women
820,Sweaters,Patty,33.97999954223633,15.732739771852494,Women
826,Sweaters,Patty,43.97999954223633,20.97845977968067,Women
830,Sweaters,Patty,44.9900016784668,18.040990697199703,Women
834,Sweaters,Patty,44.9900016784668,20.650410719465608,Women
842,Sweaters,Patty,24.989999771118164,11.295479880300332,Women
847,Sweaters,Patty,67.9800033569336,29.775241412597,Women
849,Sweaters,Patty,43.9900016784668,19.575550719058885,Women
850,Sweaters,Patty,63.97999954223633,29.43079972745925,Women
857,Sweaters,Patty,56.97999954223633,27.69227964677036,Women
871,Sweaters,Patty,43.9900016784668,20.851260771995182,Women
875,Sweaters,Patty,42.9900016784668,21.4950008392334,Women
879,Sweaters,Patty,34.97999954223633,17.105219778238535,Women
880,Sweaters,Patty,41.97999954223633,17.127839805725813,Women
889,Sweaters,Patty,53.9900016784668,23.161710695122327,Women
904,Sweaters,Patty,43.97999954223633,20.5386597940886,Women
911,Sweaters,Patty,22.989999771118164,9.724769869952947,Women
940,Sweaters,Patty,45.97999954223633,19.77139978945852,Women
954,Sweaters,Patty,32.9900016784668,14.779520724239775,Women
960,Sweaters,Patty,31.979999542236328,12.95189973359406,Women
963,Sweaters,Patty,42.97999954223633,21.275099818238616,Women
986,Sweaters,Patty,42.9900016784668,17.453940659677087,Women
1022,Sweaters,Patty,44.97999954223633,21.81529975117445,Women
1036,Sweaters,Patty,37.9900016784668,15.651880709643365,Women
1075,Sweaters,Patty,43.97999954223633,18.69149975629896,Women
1160,Sweaters,Patty,37.97999954223633,16.3313997918427,Women
1165,Sweaters,Patty,42.9900016784668,18.05580070175305,Women
1166,Sweaters,Patty,41.97999954223633,17.967439777804017,Women
1263,Sweaters,Patty,39.97999954223633,19.910039758927223,Women
